time,cpu,memory,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv
2521.3367581367493,2.1,29.1,1128549376,2869760512,2801891,4916910
2522.3469293117523,2.0,29.1,1128549888,2870222336,2805137,4922207
2523.365832567215,2.1,29.1,1128549888,2870271488,2805137,4922261
2524.3770492076874,1.9,29.1,1128549888,2870357504,2805355,4922804
2525.388086080551,2.2,29.1,1128623616,2870501888,2805410,4922924
2526.399705886841,3.0,29.2,1128738304,2870911488,2805518,4923210
2527.413284778595,1.7,29.1,1128892416,2871210496,2805519,4923210
2528.4243075847626,2.4,29.1,1128892416,2871214592,2805574,4923368
2529.4340376853943,2.0,29.1,1128892416,2871259648,2805749,4923575
2530.4516065120697,2.8,29.1,1128892416,2871259648,2805805,4923641
2531.4770877361298,2.7,29.1,1128892416,2871292416,2805806,4923641
2532.487619161606,3.8,29.1,1128892416,2871378432,2808210,4924291
2533.5006034374237,3.3,29.1,1128892416,2871415296,2810193,4928581
2534.5140833854675,3.1,29.3,1128892416,2871472640,2814643,4934142
2535.524180173874,2.2,29.2,1128892416,2874843648,2814907,4934631
2536.5342769622803,2.8,29.2,1128892416,2877989376,2815172,4934793
2537.549304485321,2.9,29.2,1129011712,2880356864,2815251,4934793
2538.559801340103,2.7,29.2,1129084928,2880365056,2815391,4934988
2539.5797576904297,2.7,29.2,1129085440,2882487296,2815447,4934988
2540.5903878211975,2.2,29.1,1129085440,2884715520,2815526,4935173
2541.6007168293,1.4,29.1,1129085440,2887078912,2815581,4935331
2542.610202550888,2.2,29.1,1129089536,2887148544,2815581,4935331
2543.6211800575256,2.5,29.1,1129204224,2889651200,2815635,4935489
2544.633731842041,2.7,29.1,1129204224,2891748352,2820390,4942542
2545.643672466278,2.8,29.1,1129253888,2892154368,2821428,4943869
2546.6541945934296,2.2,29.1,1129253888,2894267904,2825113,4949989
2547.6637060642242,2.6,29.1,1129253888,2896324096,2825167,4950478
2548.6766538619995,1.0,29.1,1129253888,2896324096,2825167,4950478
2549.6870868206024,2.2,29.1,1129325568,2896340480,2825276,4950598
2550.6975514888763,1.3,29.1,1129396224,2896356864,2828965,4953526
2551.708516359329,3.1,29.2,1129641984,2897724928,2829073,4953688
2552.7185423374176,1.7,29.1,1129723904,2898269696,2829073,4953688
2553.731986761093,1.6,29.1,1129723904,2898269696,2829073,4953688
2554.7419431209564,1.7,29.1,1129723904,2898314752,2830125,4953970
2555.7533988952637,1.3,29.1,1129723904,2898560512,2832680,4958809
2556.76335978508,1.9,29.1,1129723904,2898601472,2832788,4959456
2557.7732875347137,2.1,29.1,1129723904,2898654720,2835191,4960160
2558.7837495803833,2.2,29.1,1129723904,2898662912,2836301,4963622
2559.794749736786,1.5,29.1,1129813504,2898753024,2836356,4963688
2560.806235074997,2.4,29.1,1129813504,2898757120,2836526,4963915
2561.815723657608,1.4,29.1,1129813504,2898892288,2836526,4963915
2562.826431274414,2.2,29.1,1129902080,2899097088,2836526,4963915
2563.836741924286,3.7,29.1,1129951232,2899240448,2836526,4963915
2564.8472929000854,4.5,29.1,1129951232,2899326464,2836526,4963915
2565.85786318779,2.3,29.2,1129951232,2899392000,2836526,4963915
2566.8735160827637,2.8,29.2,1129953280,2901855744,2866714,4983938
2567.8844487667084,1.8,29.2,1129953280,2905067008,2867110,4986919
2568.894246339798,2.7,29.2,1130051584,2907540992,2869675,4988615
2569.9083817005157,2.3,29.2,1130052096,2907545600,2869730,4988615
2570.9180023670197,1.9,29.2,1130052096,2909642752,2869785,4988747
2571.9304671287537,1.0,29.2,1130123264,2911857664,2869839,4988905
2572.939995765686,2.6,29.1,1130123776,2913984000,2869839,4988905
2573.9500749111176,1.4,29.1,1130197504,2913992192,2869893,4989063
2574.961045026779,1.0,29.1,1130197504,2916089344,2869893,4989063
2575.972270965576,1.1,29.1,1130246656,2918460928,2869978,4989063
2576.983764410019,1.3,29.1,1130246656,2918538752,2870063,4989171
2578.0501766204834,2.5,29.1,1130361344,2921041408,2872466,4989713
2579.067938566208,1.3,29.1,1130361344,2923138560,2873277,4994312
2580.0880880355835,1.0,29.1,1130361344,2925235712,2873332,4994431
2581.0982451438904,0.8,29.1,1130361344,2925235712,2873332,4994431
2582.1093230247498,0.7,29.1,1130361344,2926243328,2873584,4996669
2583.1203982830048,1.2,29.1,1130581504,2926825472,2873692,4996669
2584.1310596466064,0.5,29.1,1130581504,2926993408,2873898,4996765
2585.142859697342,1.8,29.1,1130581504,2926993408,2873898,4996819
2586.1529314517975,1.4,29.1,1130581504,2927038464,2873952,4997136
2587.1629939079285,2.2,29.1,1130581504,2927157248,2874006,4997136
2588.1739451885223,2.0,29.1,1130668032,2927795712,2874112,4997449
2589.185396671295,1.0,29.1,1130668032,2927795712,2874326,4997862
2590.1953608989716,2.5,29.1,1130684416,2927914496,2874326,4997862
2591.205820798874,2.3,29.1,1130684416,2928098816,2874496,4997916
2592.216760158539,1.5,29.1,1130684416,2928107008,2877008,4998794
2593.226710319519,1.5,29.1,1130684416,2928123392,2877711,5002898
2594.241708278656,2.4,29.1,1130799616,2928533504,2877765,5003387
2595.2517597675323,1.8,29.1,1130865152,2928742400,2877820,5003453
2596.2793040275574,1.8,29.1,1130881536,2928910336,2877820,5003453
2597.289764404297,2.8,29.1,1130955264,2929098752,2877820,5003453
2598.299421072006,4.0,29.2,1130955264,2929106944,2877982,5003751
2599.310459136963,1.5,29.4,1130955264,2929127424,2878090,5004030
2600.32005238533,2.7,29.2,1130955264,2932588544,2878404,5004203
2601.3305099010468,1.6,29.2,1130955264,2932613120,2878512,5004460
2602.3410432338715,1.8,29.2,1130955264,2935767040,2878567,5004526
2603.3544907569885,2.5,29.2,1130955264,2938040320,2878621,5004684
